1970,5,14,217,United States,0,0
1970,5,14,217,United States,0,0
1970,5,14,217,United States,0,0
1970,5,14,217,United States,0,0
1970,5,15,362,West Germany (FRG),,
1970,5,15,218,Uruguay,0,0
1970,5,15,362,West Germany (FRG),,
1970,5,15,217,United States,1,0
1970,5,16,217,United States,0,0
1970,5,19,217,United States,0,0
1970,5,20,217,United States,0,0
1970,5,20,217,United States,0,0
1970,5,20,217,United States,0,0
1970,5,21,217,United States,0,0
1970,5,22,217,United States,0,3
1970,5,22,217,United States,1,0
1970,5,22,217,United States,0,10
1970,5,25,217,United States,0,0
1970,5,26,217,United States,0,0
1970,5,26,217,United States,0,0
1970,5,27,217,United States,0,0
1970,5,27,217,United States,0,0
1970,5,27,217,United States,0,0
1970,5,28,217,United States,1,0
1970,5,28,217,United States,0,0
1970,5,28,217,United States,0,0
1970,5,28,217,United States,0,0
1970,5,29,11,Argentina,1,0
1970,5,29,218,Uruguay,0,0
1970,5,29,217,United States,0,0
1970,5,29,217,United States,0,0
1970,5,30,217,United States,0,0
1970,6,1,11,Argentina,1,0
1970,6,2,160,Philippines,1,12
1970,6,2,217,United States,0,0
1970,6,2,217,United States,0,1
1970,6,3,217,United States,0,0
1970,6,4,217,United States,0,0
1970,6,5,217,United States,0,0
1970,6,6,160,Philippines,0,0
1970,6,6,362,West Germany (FRG),,
1970,6,6,362,West Germany (FRG),,
1970,6,6,217,United States,0,0
1970,6,6,217,United States,0,0
1970,6,7,102,Jordan,0,1
1970,6,7,102,Jordan,,0
1970,6,7,217,United States,0,0
1970,6,8,217,United States,0,0
1970,6,8,217,United States,0,0
1970,6,9,222,Venezuela,0,0
1970,6,9,94,Iran,,
1970,6,9,217,United States,,
1970,6,9,102,Jordan,0,0
1970,6,9,102,Jordan,0,0
1970,6,9,217,United States,0,0
1970,6,9,217,United States,0,1
1970,6,10,102,Jordan,1,0
1970,6,11,30,Brazil,1,0
1970,6,11,94,Iran,,
1970,6,11,217,United States,0,0
1970,6,12,218,Uruguay,0,0
1970,6,12,217,United States,0,0
1970,6,12,217,United States,0,1
1970,6,13,217,United States,0,20
1970,6,13,217,United States,0,0
1970,6,14,362,West Germany (FRG),,
1970,6,14,362,West Germany (FRG),,
1970,6,15,217,United States,0,0
1970,6,17,217,United States,0,3
1970,6,18,217,United States,0,0
1970,6,18,217,United States,0,0
1970,6,19,217,United States,,
1970,6,19,217,United States,0,0
1970,6,19,217,United States,1,0
1970,6,19,217,United States,1,0
1970,6,21,217,United States,0,0
1970,6,23,362,West Germany (FRG),,
1970,6,23,217,United States,0,0
1970,6,23,217,United States,0,0
1970,6,25,217,United States,0,0
1970,6,26,603,United Kingdom,5,
1970,6,27,603,United Kingdom,3,
1970,6,27,603,United Kingdom,1,
1970,6,27,603,United Kingdom,1,
1970,6,27,603,United Kingdom,3,1
1970,6,28,217,United States,0,3
1970,6,29,217,United States,0,0
1970,6,29,217,United States,0,0
1970,6,30,217,United States,1,1
1970,6,30,217,United States,0,0
1970,6,30,217,United States,0,0
1970,6,30,217,United States,0,0
1970,6,30,217,United States,0,0
1970,7,1,217,United States,0,0
1970,7,1,217,United States,0,0
1970,7,1,30,Brazil,0,0
1970,7,1,217,United States,0,0
1970,7,1,217,United States,0,0
1970,7,2,217,United States,0,0
1970,7,2,217,United States,0,0
1970,7,2,217,United States,0,0
1970,7,2,217,United States,0,0
1970,7,2,217,United States,0,0
1970,7,2,217,United States,1,0
1970,7,3,217,United States,0,0
1970,7,3,217,United States,0,0
1970,7,4,217,United States,0,0
1970,7,4,217,United States,0,0
1970,7,4,217,United States,0,0
1970,7,4,217,United States,0,0
1970,7,4,217,United States,0,0
1970,7,4,217,United States,0,1
1970,7,5,217,United States,0,0
1970,7,7,217,United States,0,0
1970,7,7,217,United States,0,0
1970,7,7,217,United States,0,0
1970,7,7,217,United States,0,0
1970,7,8,217,United States,0,0
1970,7,8,217,United States,0,0
1970,7,9,362,West Germany (FRG),,
1970,7,9,217,United States,0,0
1970,7,10,45,Colombia,,
1970,7,11,83,Guatemala,,
1970,7,11,217,United States,1,3
1970,7,12,217,United States,0,0
1970,7,14,217,United States,0,0
1970,7,14,217,United States,0,0
1970,7,16,217,United States,0,0
1970,7,16,217,United States,0,0
1970,7,16,217,United States,0,0
1970,7,17,217,United States,2,0
1970,7,18,217,United States,0,0
1970,7,20,217,United States,0,0
1970,7,21,26,Bolivia,0,0
1970,7,21,217,United States,0,0
1970,7,21,217,United States,0,0
1970,7,21,217,United States,0,0
1970,7,22,78,Greece,0,0
1970,7,22,217,United States,0,0
1970,7,22,217,United States,0,0
1970,7,23,145,Nicaragua,0,0
1970,7,23,217,United States,0,0
1970,7,24,30,Brazil,0,0
1970,7,24,217,United States,0,0
1970,7,26,217,United States,1,0
1970,7,26,217,United States,0,0
1970,7,27,217,United States,0,0
1970,7,26,217,United States,0,0
1970,7,26,217,United States,0,0
1970,7,27,217,United States,0,0
1970,7,27,217,United States,0,0
1970,7,28,218,Uruguay,0,0
1970,7,28,217,United States,0,0
1970,7,28,185,Spain,,
1970,7,30,217,United States,0,0
1970,7,30,217,United States,0,0
1970,7,31,218,Uruguay,,
1970,7,31,218,Uruguay,0,0
1970,7,31,218,Uruguay,1,0
1970,7,31,11,Argentina,0,0
1970,7,31,217,United States,0,0
1970,8,1,142,Netherlands,,
1970,8,1,217,United States,0,0
1970,8,1,21,Belgium,0,0
1970,8,2,217,United States,0,0
1970,8,5,217,United States,0,0
1970,8,6,11,Argentina,1,0
1970,8,6,217,United States,0,0
1970,8,6,217,United States,1,0
1970,8,7,499,East Germany (GDR),,
1970,8,7,217,United States,0,0
1970,8,7,217,United States,4,2
1970,8,9,11,Argentina,,
1970,8,10,217,United States,0,0
1970,8,11,603,United Kingdom,2,
1970,8,12,499,East Germany (GDR),,
1970,8,14,499,East Germany (GDR),,
1970,8,15,217,United States,1,0
1970,8,17,217,United States,1,7
1970,8,17,217,United States,0,1
1970,8,18,217,United States,0,0
1970,8,19,218,Uruguay,0,0
1970,8,20,217,United States,0,0
1970,8,20,217,United States,0,0
1970,8,20,217,United States,1,0
1970,8,21,218,Uruguay,0,0
1970,8,21,217,United States,0,0
1970,8,22,217,United States,0,1
1970,8,22,217,United States,0,0
1970,8,24,217,United States,1,4
1970,8,25,130,Mexico,0,0
1970,8,25,217,United States,0,0
1970,8,27,499,East Germany (GDR),,
1970,8,27,217,United States,0,0
1970,8,28,217,United States,0,0
1970,8,28,217,United States,0,0
1970,8,29,217,United States,0,0
1970,8,29,217,United States,0,0
1970,8,29,217,United States,0,0
1970,8,29,217,United States,0,0
1970,8,30,217,United States,0,0
1970,8,30,217,United States,0,0
1970,8,31,209,Turkey,0,0
1970,9,1,102,Jordan,0,0
1970,9,1,218,Uruguay,2,0
1970,9,1,217,United States,0,0
1970,9,2,78,Greece,2,0
1970,9,2,217,United States,0,0
1970,9,2,217,United States,0,0
1970,9,3,217,United States,0,0
1970,9,3,217,United States,0,0
1970,9,4,217,United States,0,0
1970,9,4,218,Uruguay,0,0
1970,9,4,603,United Kingdom,1,
1970,9,4,217,United States,0,0
1970,9,4,217,United States,0,0
1970,9,5,217,United States,0,2
1970,9,5,217,United States,0,0
1970,9,6,362,West Germany (FRG),0,0
1970,9,6,199,Switzerland,0,0
1970,9,6,142,Netherlands,0,0
1970,9,6,97,Israel,1,0
1970,9,6,217,United States,0,0
1970,9,9,499,East Germany (GDR),0,0
1970,9,9,11,Argentina,0,0
1970,9,9,217,United States,0,0
1970,9,10,217,United States,0,0
1970,9,11,102,Jordan,0,0
1970,9,11,218,Uruguay,0,0
1970,9,12,11,Argentina,,
1970,9,12,603,United Kingdom,0,0
1970,9,14,218,Uruguay,0,0
1970,9,16,218,Uruguay,0,0
1970,9,18,11,Argentina,0,2
1970,9,18,217,United States,1,1
1970,9,20,217,United States,0,0
1970,9,23,217,United States,1,0
1970,9,23,218,Uruguay,0,0
1970,9,24,217,United States,0,0
1970,9,24,499,East Germany (GDR),,
1970,9,25,217,United States,0,0
1970,9,26,218,Uruguay,0,0
1970,9,26,217,United States,0,0
1970,9,27,217,United States,0,0
1970,9,30,603,United Kingdom,1,
1970,10,1,94,Iran,,
1970,10,1,217,United States,0,0
1970,10,2,209,Turkey,0,0
1970,10,2,217,United States,0,0
1970,10,2,217,United States,0,0
1970,10,3,209,Turkey,,
1970,10,3,209,Turkey,0,0
1970,10,5,38,Canada,0,0
1970,10,5,217,United States,0,0
1970,10,5,217,United States,0,0
1970,10,6,209,Turkey,0,0
1970,10,6,217,United States,0,0
1970,10,8,217,United States,0,0
1970,10,8,217,United States,0,0
1970,10,8,217,United States,0,0
1970,10,8,217,United States,0,0
1970,10,8,218,Uruguay,0,0
1970,10,8,362,West Germany (FRG),0,0
1970,10,9,217,United States,0,0
1970,10,10,38,Canada,1,0
1970,10,10,94,Iran,0,1
1970,10,10,217,United States,0,0
1970,10,14,217,United States,0,0
1970,10,14,362,West Germany (FRG),,
1970,10,15,217,United States,0,0
1970,10,15,218,Uruguay,0,0
1970,10,15,218,Uruguay,0,0
1970,10,15,218,Uruguay,0,0
1970,10,15,218,Uruguay,0,0
1970,10,15,217,United States,0,2
1970,10,16,11,Argentina,,
1970,10,17,362,West Germany (FRG),,
1970,10,18,217,United States,0,0
1970,10,19,217,United States,0,0
1970,10,20,11,Argentina,0,0
1970,10,20,217,United States,0,0
1970,10,21,14,Australia,0,0
1970,10,21,217,United States,0,0
1970,10,22,217,United States,0,0
1970,10,24,217,United States,1,0
1970,10,24,98,Italy,0,0
1970,10,24,217,United States,0,0
1970,10,24,217,United States,0,2
1970,10,25,217,United States,0,1
1970,10,26,217,United States,0,0
1970,10,27,11,Argentina,1,0
1970,10,27,209,Turkey,0,0
1970,10,27,603,United Kingdom,0,0
1970,10,28,217,United States,0,0
1970,10,28,217,United States,0,0
1970,10,29,217,United States,0,0
1970,10,30,217,United States,0,0
1970,10,30,217,United States,0,0
1970,10,30,217,United States,0,0
1970,10,30,217,United States,0,0
1970,11,1,94,Iran,0,0
1970,11,1,153,Pakistan,1,0
1970,11,1,217,United States,0,0
1970,11,1,217,United States,0,0
1970,11,1,217,United States,1,0
1970,11,1,217,United States,0,0
1970,11,2,11,Argentina,0,0
1970,11,2,11,Argentina,0,0
1970,11,7,499,East Germany (GDR),,
1970,11,7,217,United States,0,0
1970,11,7,217,United States,0,0
1970,11,8,217,United States,1,0
1970,11,9,362,West Germany (FRG),0,0
1970,11,10,209,Turkey,0,0
1970,11,12,217,United States,0,0
1970,11,14,217,United States,0,0
1970,11,14,217,United States,0,0
1970,11,14,217,United States,0,0
1970,11,14,217,United States,0,0
1970,11,15,11,Argentina,1,0
1970,11,15,217,United States,0,2
1970,11,16,603,United Kingdom,2,
1970,11,18,217,United States,0,0
1970,11,20,11,Argentina,0,0
1970,11,20,11,Argentina,0,0
1970,11,20,11,Argentina,0,0
1970,11,21,209,Turkey,0,0
1970,11,21,218,Uruguay,,
1970,11,21,217,United States,0,1
1970,11,21,217,United States,0,0
1970,11,22,160,Philippines,0,0
1970,11,22,217,United States,0,0
1970,11,23,217,United States,0,0
1970,11,23,209,Turkey,,
1970,11,25,217,United States,0,0
1970,11,25,217,United States,0,0
1970,11,25,217,United States,0,0
1970,11,25,217,United States,0,0
1970,11,28,218,Uruguay,0,0
1970,11,29,362,West Germany (FRG),0,0
1970,11,29,218,Uruguay,0,0
1970,12,1,185,Spain,0,0
1970,12,1,218,Uruguay,0,0
1970,12,1,218,Uruguay,0,0
1970,12,1,217,United States,0,0
1970,12,7,30,Brazil,1,0
1970,12,11,217,United States,0,3
1970,12,11,218,Uruguay,0,0
1970,12,13,218,Uruguay,0,0
1970,12,14,217,United States,0,0
1970,12,14,217,United States,0,0
1970,12,15,217,United States,0,0
1970,12,15,217,United States,0,0
1970,12,16,218,Uruguay,0,0
1970,12,16,218,Uruguay,0,0
1970,12,16,217,United States,0,0
1970,12,17,218,Uruguay,0,0
1970,12,18,217,United States,0,0
1970,12,22,217,United States,0,0
1970,12,23,603,United Kingdom,1,
1970,12,24,209,Turkey,0,0
1970,12,27,217,United States,0,1
1970,12,29,209,Turkey,0,1
1970,12,29,11,Argentina,0,0
1970,12,30,185,Spain,0,0
1970,12,31,362,West Germany (FRG),,
1970,12,31,217,United States,0,0
1971,1,1,217,United States,0,0
1971,1,4,362,West Germany (FRG),,
1971,1,5,217,United States,0,0
1971,1,5,217,United States,0,0
1971,1,6,217,United States,0,0
1971,1,7,209,Turkey,0,0
1971,1,8,218,Uruguay,0,0
1971,1,8,362,West Germany (FRG),,
1971,1,8,217,United States,0,0
1971,1,9,217,United States,0,0
1971,1,9,217,United States,0,0
1971,1,11,218,Uruguay,1,0
1971,1,11,209,Turkey,,
1971,1,11,217,United States,0,0
1971,1,12,217,United States,0,0
1971,1,13,217,United States,1,0
1971,1,13,362,West Germany (FRG),,
1971,1,15,230,Zambia,1,0
1971,1,15,217,United States,0,2
1971,1,15,217,United States,0,0
1971,1,16,362,West Germany (FRG),,
1971,1,17,217,United States,0,0
1971,1,19,217,United States,0,0
1971,1,19,217,United States,0,0
1971,1,19,217,United States,0,0
1971,1,21,83,Guatemala,,
1971,1,22,209,Turkey,0,0
1971,1,22,209,Turkey,0,0
1971,1,22,65,Ethiopia,0,0
1971,1,24,11,Argentina,0,0
1971,1,24,217,United States,1,1
1971,1,25,209,Turkey,0,0
1971,1,25,209,Turkey,,
1971,1,26,217,United States,0,0
1971,1,27,218,Uruguay,0,0
1971,1,27,218,Uruguay,0,0
1971,1,27,218,Uruguay,0,0
1971,1,27,603,United Kingdom,1,
1971,1,28,58,Dominican Republic,0,0
1971,1,28,58,Dominican Republic,0,0
1971,1,29,362,West Germany (FRG),0,0
1971,1,29,209,Turkey,,
1971,1,29,217,United States,1,0
1971,1,29,11,Argentina,,
1971,2,2,209,Turkey,,
1971,2,2,209,Turkey,0,0
1971,2,3,218,Uruguay,,
1971,2,4,217,United States,,
1971,2,4,217,United States,0,0
1971,2,5,217,United States,0,0
1971,2,6,362,West Germany (FRG),,
1971,2,6,603,United Kingdom,1,
1971,2,7,603,United Kingdom,1,
1971,2,8,209,Turkey,0,0
1971,2,8,94,Iran,,
1971,2,9,603,United Kingdom,5,
1971,2,9,217,United States,0,0
1971,2,10,209,Turkey,0,0
1971,2,10,198,Sweden,0,0
1971,2,10,217,United States,0,0
1971,2,11,222,Venezuela,0,0
1971,2,11,209,Turkey,,
1971,2,12,160,Philippines,,
1971,2,12,209,Turkey,0,0
1971,2,12,217,United States,0,0
1971,2,13,217,United States,0,0
1971,2,14,217,United States,0,0
1971,2,15,209,Turkey,0,0
1971,2,15,603,United Kingdom,1,
1971,2,16,217,United States,0,0
1971,2,16,217,United States,0,0
1971,2,16,217,United States,0,0
1971,2,16,217,United States,0,0
1971,2,16,217,United States,0,0
1971,2,17,209,Turkey,0,0
1971,2,17,209,Turkey,,
1971,2,19,209,Turkey,0,0
1971,2,20,49,Costa Rica,,
1971,2,20,209,Turkey,0,0
1971,2,20,217,United States,1,0
1971,2,21,222,Venezuela,0,0
1971,2,21,209,Turkey,0,0
1971,2,22,217,United States,0,0
1971,2,26,603,United Kingdom,2,
1971,2,26,217,United States,0,0
1971,2,27,217,United States,0,0
1971,2,27,217,United States,0,0
1971,3,1,160,Philippines,,
1971,3,1,160,Philippines,0,0
1971,3,1,222,Venezuela,0,0
1971,3,1,217,United States,0,0
1971,3,1,217,United States,0,0
1971,3,1,217,United States,0,0
1971,3,2,217,United States,0,0
1971,3,3,217,United States,0,0
1971,3,3,217,United States,0,0
1971,3,4,209,Turkey,0,0
1971,3,5,217,United States,0,0
1971,3,6,217,United States,0,0
1971,3,6,217,United States,0,0
1971,3,7,217,United States,0,0
1971,3,7,217,United States,0,0
1971,3,8,603,United Kingdom,1,
1971,3,8,217,United States,0,0
1971,3,8,217,United States,0,10
1971,3,9,217,United States,0,0
1971,3,9,362,West Germany (FRG),,
1971,3,10,218,Uruguay,,
1971,3,10,362,West Germany (FRG),,
1971,3,10,603,United Kingdom,1,
1971,3,11,217,United States,0,0
1971,3,12,217,United States,0,0
1971,3,14,209,Turkey,,
1971,3,14,209,Turkey,,
1971,3,15,142,Netherlands,0,0
1971,3,15,218,Uruguay,0,0
1971,3,15,217,United States,0,0
1971,3,16,217,United States,0,0
1971,3,17,217,United States,0,0
1971,3,18,185,Spain,0,0
1971,3,18,217,United States,0,0
1971,3,19,362,West Germany (FRG),,
1971,3,19,217,United States,0,0
1971,3,21,217,United States,0,0
1971,3,23,217,United States,0,0
1971,3,23,217,United States,0,0
1971,3,23,217,United States,0,0
1971,3,25,98,Italy,0,0
1971,3,27,209,Turkey,0,0
1971,3,27,217,United States,0,0
1971,3,28,11,Argentina,0,0
1971,3,30,209,Turkey,,
1971,3,30,217,United States,0,0
1971,3,30,217,United States,0,0
1971,3,30,160,Philippines,0,0
1971,3,30,217,United States,0,0
1971,3,31,217,United States,0,0
1971,4,1,94,Iran,3,0
1971,4,1,94,Iran,,
1971,4,1,94,Iran,,
1971,4,1,217,United States,,
1971,4,2,102,Jordan,0,0
1971,4,2,185,Spain,0,0
1971,4,2,217,United States,2,0
1971,4,3,185,Spain,0,0
1971,4,3,217,United States,0,0
1971,4,3,217,United States,0,1
1971,4,3,217,United States,0,0
1971,4,5,217,United States,0,0
1971,4,5,217,United States,0,0
1971,4,5,217,United States,0,0
1971,4,6,209,Turkey,0,0
1971,4,6,209,Turkey,,
1971,4,6,209,Turkey,0,0
1971,4,6,217,United States,0,0
1971,4,6,217,United States,0,0
1971,4,7,94,Iran,1,0
1971,4,7,198,Sweden,1,2
1971,4,8,217,United States,0,0
1971,4,11,209,Turkey,,
1971,4,11,11,Argentina,3,0
1971,4,12,217,United States,0,0
1971,4,14,217,United States,0,0
1971,4,14,217,United States,0,0
1971,4,15,217,United States,0,0
1971,4,17,217,United States,1,0
1971,4,19,217,United States,0,2
1971,4,19,185,Spain,0,0
1971,4,19,217,United States,0,0
1971,4,19,217,United States,3,0
1971,4,20,217,United States,0,0
1971,4,20,217,United States,0,0
1971,4,20,217,United States,0,0
1971,4,22,217,United States,0,0
1971,4,23,217,United States,0,0
1971,4,23,217,United States,0,0
1971,4,23,217,United States,0,0
1971,4,23,217,United States,0,0
1971,4,23,217,United States,0,0
1971,4,24,217,United States,0,0
1971,4,25,217,United States,0,0
1971,4,25,217,United States,0,0
1971,4,26,217,United States,0,0
1971,4,27,217,United States,0,0
